"id","clipper_id","user_id","notes","location_bought","created_at","updated_at"
"019bbc52-216f-71c2-a5cb-1167172f1bb5","019bbc52-083a-7381-b1d5-6c0305659405","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 11:44:17","2026-01-14 11:44:17"
"019bbc71-9e59-7228-bcb3-c2f0c5dbad2e","019bbc71-663e-728b-8659-d93188339706","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:18:41","2026-01-14 12:18:41"
"019bbc74-2e90-73ad-b7ca-65842a808ef7","019bbc73-ee19-712d-8023-88aa7257c319","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:21:29","2026-01-14 12:21:29"
"019bbc74-2ebc-71d4-b06f-5036965b92f9","019bbc73-f4a5-7122-905b-166a2610651a","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:21:29","2026-01-14 12:21:29"
"019bbc74-2ee7-72c2-a4c4-661a7601b0bc","019bbc73-fc65-7373-b314-3d1c798db6de","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:21:29","2026-01-14 12:21:29"
"019bbc74-2f13-7212-a548-3d08d8884db7","019bbc74-04a4-7020-abf0-ac175c9ed1b6","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:21:29","2026-01-14 12:21:29"
"019bbc77-39fa-7159-b550-38b32036cbf7","019bbc76-6973-708b-afec-7f5ab2f01237","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:24:48","2026-01-14 12:24:48"
"019bbc77-3a28-73e5-ba65-2939f585f809","019bbc76-6f70-725f-9b89-ca7e2073f039","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:24:48","2026-01-14 12:24:48"
"019bbc77-3a55-7263-a563-6d3bbfa9a472","019bbc76-76cb-73c2-a1ba-d2aa2f602013","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:24:48","2026-01-14 12:24:48"
"019bbc77-3a81-708c-bd31-3486ff10af9c","019bbc76-7e66-71e8-b4e8-9b6f8f56b13d","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:24:49","2026-01-14 12:24:49"
"019bbc78-a0fe-7273-b340-c7a8bb2ea3cf","019bbc78-766d-71a5-a05e-8eb960d56014","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:26:20","2026-01-14 12:26:20"
"019bbc78-a12f-7134-97da-b7d9b6930af7","019bbc78-7e4d-730d-9778-16bdd5bdb9e3","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:26:20","2026-01-14 12:26:20"
"019bbc7b-4169-7329-bc93-6561400d7dfe","019bbc7a-b767-7109-853b-6087d3fa65bd","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:29:12","2026-01-14 12:29:12"
"019bbc7b-4194-73a4-9fff-2739efa7c0d3","019bbc7a-be92-72b6-a216-b02bcb9a29c5","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:29:12","2026-01-14 12:29:12"
"019bbc7b-41bf-7343-a660-a628475baf52","019bbc7a-c4eb-7082-8ce3-4e0fd2a575aa","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:29:13","2026-01-14 12:29:13"
"019bbc7b-41e9-705f-bcd4-d2ba0b7def4d","019bbc7a-cc1c-711a-a4c1-f18003d1268f","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:29:13","2026-01-14 12:29:13"
"019bbc7b-4213-736a-b094-af751f2ace7b","019bbc7a-d220-71a1-9e9f-b9126662e013","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:29:13","2026-01-14 12:29:13"
"019bbc90-d345-7241-a7d5-0a03bf2e68a7","019bbc90-b53e-728b-bca1-7318c64bff8b","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 12:52:46","2026-01-14 12:52:46"
"019bbc9a-91a0-7174-8c20-6ff9afe64e3f","019bbc9a-6e85-735e-8cb1-715544e18fd1","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:03:25","2026-01-14 13:03:25"
"019bbc9c-e544-7158-be57-28d350c303ec","019bbc9c-93cf-708a-9a63-cfae28fc4537","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:05:57","2026-01-14 13:05:57"
"019bbc9c-e56f-721c-af77-ff341b1b7252","019bbc9c-ad02-7045-bc1e-467a62a4dcab","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:05:57","2026-01-14 13:05:57"
"019bbc9c-e5a1-73f0-a499-c0c95c670a09","019bbc9c-b731-7169-817e-ed379f7c1bbb","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:05:57","2026-01-14 13:05:57"
"019bbc9e-37e9-733e-9dc2-591075e5c3c5","019bbc9e-162c-7337-a238-f57eb78d22d6","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:07:24","2026-01-14 13:07:24"
"019bbc9e-3815-7039-ab1f-7f38bf064857","019bbc9e-1ecd-73d8-aa47-e86d7be513d9","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:07:24","2026-01-14 13:07:24"
"019bbc9f-7c6b-7292-9b05-77a44c51a089","019bbc9f-6c28-7270-84e4-5e0b443f2050","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:08:47","2026-01-14 13:08:47"
"019bbca1-78b9-72f2-9542-2746eaaded71","019bbca1-4bc2-71c9-a6ff-52518f6a27fc","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:10:57","2026-01-14 13:10:57"
"019bbca1-78e7-7107-ac21-fb4f223408fd","019bbca1-52b7-7076-92d9-499d0ef54907","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:10:57","2026-01-14 13:10:57"
"019bbca1-7914-7157-ad86-c4d1f4cc67a4","019bbca1-59ad-7186-96b5-35acc9847855","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:10:57","2026-01-14 13:10:57"
"019bbca1-7940-7039-a4eb-b20632ff5773","019bbca1-5fef-71ef-b86a-2d1323c8a5e7","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:10:57","2026-01-14 13:10:57"
"019bbca2-a6eb-71fc-92af-776587fa97f3","019bbca2-9491-7359-9dec-49ff37a185c3","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:12:14","2026-01-14 13:12:14"
"019bbca8-8908-70c0-a0e2-5d3758b9fd22","019bbca8-69dc-73c6-8993-64a243ef8dcb","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:18:40","2026-01-14 13:18:40"
"019bbca8-8934-73ce-8c19-85bc4504657b","019bbca8-730d-725d-87fe-a60a342dd429","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:18:40","2026-01-14 13:18:40"
"019bbca9-fe84-7111-b03f-e75bdab48d6c","019bbca9-4a52-72de-8c4a-a26328004254","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:20:16","2026-01-14 13:20:16"
"019bbcab-f593-706a-9d49-e43a02b7a5f8","019bbca6-6f87-737a-a59a-f06572185fa5","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:22:24","2026-01-14 13:22:24"
"019bbcae-4739-7072-ae46-f7e2fa53f615","019bbcae-01b4-7164-afc9-f9ecc0b8b580","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:24:56","2026-01-14 13:24:56"
"019bbcae-4770-70f3-8d51-4b6900dcd1b7","019bbcae-0a5f-72b7-8642-bab281895d58","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:24:56","2026-01-14 13:24:56"
"019bbcae-479b-7110-92da-1fe856dc9bdd","019bbcae-120b-728a-9e61-9347232e2218","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:24:56","2026-01-14 13:24:56"
"019bbcb1-cebd-711b-9689-f5a0e74b07ff","019bbcb1-a99b-706c-90db-dc824bf45822","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:28:48","2026-01-14 13:28:48"
"019bbcb1-ceee-71ab-bffa-75848fe723b3","019bbcb1-b25f-7050-80af-c6607275cf3f","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:28:48","2026-01-14 13:28:48"
"019bbcb1-cf19-7314-8141-ede433c04cd2","019bbcb1-b8d8-735d-935d-24a452613d6d","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:28:48","2026-01-14 13:28:48"
"019bbcb2-c6a8-7202-b3d9-81b651d7bfd4","019bbcb2-b33e-71ab-8a7b-96fe2fceab06","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:29:51","2026-01-14 13:29:51"
"019bbcb4-9f5e-71b4-b9cc-e1ec94f0ef22","019bbcb3-7e6d-7099-880d-2e2d325ca8c2","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:31:52","2026-01-14 13:31:52"
"019bbcb9-aeba-72a0-8770-5d4fe31ff7aa","019bbcb9-91be-728a-ba67-bfd962d5185b","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:37:24","2026-01-14 13:37:24"
"019bbcbc-55c1-71f4-a41c-bb75463a668e","019bbcbb-d916-7385-a176-cb35f8bd58e1","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:40:17","2026-01-14 13:40:17"
"019bbcbd-af45-7126-92e1-629e419de74f","019bbcbd-9af9-7334-a1d8-bddff2c52a5c","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:41:46","2026-01-14 13:41:46"
"019bbcc1-bb17-73cb-ac0c-7c3c07996f43","019bbca6-7621-73e0-afdd-83f1e83649c1","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 13:46:11","2026-01-14 13:46:11"
"019bbd0f-e920-73af-a1d3-2c8dc934eae5","019bbd0f-c3ed-7376-9ff0-609b177e826c","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:11:35","2026-01-14 15:11:35"
"019bbd0f-e974-735a-be12-42f5d3f9b4d9","019bbd0f-cae1-72fa-8889-f80f897ed538","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:11:35","2026-01-14 15:11:35"
"019bbd13-920b-7132-9a85-db0ebe31b547","019bbd13-462c-7175-b343-78f588c0d3ca","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:15:35","2026-01-14 15:15:35"
"019bbd13-9238-73ef-81ae-0696f63bd4d7","019bbd13-4f62-71c6-8c91-a415d456dd09","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:15:35","2026-01-14 15:15:35"
"019bbd13-9264-728e-8837-e132470d4620","019bbd13-55a2-7074-b1f8-c8977c5d0c2e","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:15:35","2026-01-14 15:15:35"
"019bbd13-928e-735d-ab14-3750fbd72760","019bbd13-5c57-735f-98af-18a89a89eb02","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:15:35","2026-01-14 15:15:35"
"019bbd13-92bb-735e-9eda-11d017a27eb1","019bbd13-6269-73d9-b456-35ad69d5521e","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:15:35","2026-01-14 15:15:35"
"019bbd17-d843-725c-9db0-b6c9aa66c2ee","019bbd17-bd25-7251-8c75-753594aa3007","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:20:15","2026-01-14 15:20:15"
"019bbd1c-ce39-733b-851f-e88312ed74b0","019bbd1c-2fb6-7143-878c-06d576399478","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:25:40","2026-01-14 15:25:40"
"019bbd1f-bd6f-70d8-a059-82a7976daf9c","019bbd1f-8bfb-7142-89ac-9dc14c542a8a","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:28:52","2026-01-14 15:28:52"
"019bbd1f-bd9e-72b8-ab84-dc197a611551","019bbd1f-92e6-715d-a9ac-3bb221f19a0c","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:28:52","2026-01-14 15:28:52"
"019bbd1f-bdcb-7013-b9d3-752f515dee9b","019bbd1f-98d1-70a6-8c2b-562b28b3a436","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:28:52","2026-01-14 15:28:52"
"019bbd1f-bdf9-724d-bbbe-7feb9cb464d3","019bbd1f-9e7e-7226-8ea5-ede0992cd32f","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:28:52","2026-01-14 15:28:52"
"019bbd21-a1d5-713d-afdf-a0e8388dd8d9","019bbd21-7314-71cf-8014-31e6e952b4f2","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:30:56","2026-01-14 15:30:56"
"019bbd21-a204-72d9-bb6e-da03456efb72","019bbd21-7a40-70f4-b6b1-bdfad173fedc","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:30:56","2026-01-14 15:30:56"
"019bbd21-a230-72c4-a631-87ebd66736de","019bbd21-80ff-724b-856e-86f9c6b47e98","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:30:56","2026-01-14 15:30:56"
"019bbd21-a25d-7333-ae8c-c7d24d5df0c1","019bbd21-86f6-704a-a380-fa7fec32f932","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:30:56","2026-01-14 15:30:56"
"019bbd23-25c4-70fd-a228-aa9e465d9a78","019bbd22-fe26-73bb-8cfb-894fd38f151e","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:32:35","2026-01-14 15:32:35"
"019bbd23-25f1-7008-9538-447980ae975d","019bbd23-047c-73e9-a21b-13c6125b9763","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:32:35","2026-01-14 15:32:35"
"019bbd23-261e-7062-9a73-baeb448f419e","019bbd23-0a8c-719a-9e8b-8bf052c9922e","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:32:35","2026-01-14 15:32:35"
"019bbd23-264b-7375-9881-73a3a398b9e5","019bbd23-105a-7207-9461-424e66e4d8ed","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:32:36","2026-01-14 15:32:36"
"019bbd23-ddb7-72eb-8e70-938882449905","019bbd23-cdfb-7398-9108-c33c057997d7","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:33:23","2026-01-14 15:33:23"
"019bbd25-c377-715f-8568-7df6ba450e8e","019bbd25-93f4-712e-8986-632d4082d3ab","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:35:27","2026-01-14 15:35:27"
"019bbd25-c3a3-7189-8940-cd547aa9d789","019bbd25-9a14-72cb-a4df-9201fe3b7f49","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:35:27","2026-01-14 15:35:27"
"019bbd25-c3ce-7137-ba8b-83726ee6e66d","019bbd25-9f9a-7131-bcfe-ba66421874e1","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:35:27","2026-01-14 15:35:27"
"019bbd25-c3f8-7045-ab21-9206919fb0d9","019bbd25-a6bf-73cc-b149-eb51e3b5c6c6","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:35:27","2026-01-14 15:35:27"
"019bbd29-0f8e-703e-80c7-556205ed68e1","019bbd28-af6a-723b-a95e-3fcce13c5809","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:39:03","2026-01-14 15:39:03"
"019bbd2a-6636-714d-863a-5c6858f9f380","019bbd2a-3e72-7001-9968-5ee401191003","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,"51.1933903, 5.9882649","2026-01-14 15:40:31","2026-01-15 08:33:13"
"019bbd2a-669b-720c-b1d8-571ba9052d1e","019bbd2a-4be0-7196-aaa6-37e2440370c1","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-14 15:40:31","2026-01-14 21:30:02"
"019bc0ea-e081-7017-a972-79de8a131ea9","019bbd2a-4497-703a-8266-1d73689a695f","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-15 09:09:37","2026-01-15 09:09:37"
"019bc137-b378-71d7-8e81-0d0a17c51bff","019bbd2a-3875-7026-8afd-6ac621c4eb69","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-15 10:33:31","2026-01-15 10:33:31"
"019bc152-804b-7236-9366-fe9f099cad18","019bc152-2168-70cf-bfea-2273d4e37759","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-15 11:02:48","2026-01-15 11:02:48"
"019bc152-8080-72a2-a4ce-205638ef1717","019bc152-2793-70a5-ad8f-f7b941dbabfc","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-15 11:02:48","2026-01-15 11:02:48"
"019bc152-80a9-73a9-adbf-db4d8cab1d1f","019bc152-2dc6-719b-9ceb-df33d7cd74ee","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-15 11:02:48","2026-01-15 11:02:48"
"019bc152-80ec-71d8-9234-67f8a825d75d","019bc152-33a8-719e-a79c-55c0e49b8ddd","019bb7be-fec4-7390-a7e1-63b1a0c1067f",,,"2026-01-15 11:02:48","2026-01-15 11:02:48"
