"id","name","custom","accepted_by","image_data","created_at","updated_at","requested_by"
"019bbcb2-acbf-73dd-988e-1ce1a40e0cd9","JO 2024 Paris","false","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/5gtUwUg7KMyWE8ajfiuEGnSJ5F1VZTUYSgTn3j0c.jpg","2026-01-14 13:29:44","2026-01-14 13:29:44","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbcb3-7782-72ae-819c-4acb90715f71","France Souvenir Sleeve","true","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/qxocshy0u7hfxggMQ3zIpORL4rRtjsOcSN3uR4Md.jpg","2026-01-14 13:30:36","2026-01-14 13:30:36","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbcb9-8850-7033-93a6-00cc86d5eb52","Morocco Souvenir  Sleeve","true","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/08Ubtyzwn0p7LpdI7ZFemni7BkScsxvjB32xLbnB.jpg","2026-01-14 13:37:14","2026-01-14 13:37:14","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbcbb-d2fa-701b-9e94-52dba2917e1d","Spain Souvenir Sleeve","true","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/5853JFEBIQJCsyDq6QGowqE3IC6OJTa6J19T0PVP.jpg","2026-01-14 13:39:44","2026-01-14 13:39:44","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbcbd-9457-70e3-9ec4-94193df7d3e8","London 29","false","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/xpHfSBQIC7MJcBgCla3OLQM2GxN6qY4uPZzhm5DU.jpg","2026-01-14 13:41:39","2026-01-14 13:41:39","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbd0f-be61-70a2-900e-a61b08c7d11c","Games Sleeve","true","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/0IkTRRPeR2S6ZuNduKqW8ojSabTl12UJj11hvssM.jpg","2026-01-14 15:11:24","2026-01-14 15:11:24","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbd17-a643-73c0-988c-a72b4d1d8ae5","National Stars","false","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/yGxsq6KEp5oErhWDF0MbIsBh2ZnhbWHo11ovrzS0.jpg","2026-01-14 15:20:02","2026-01-14 15:20:02","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbd1c-1b01-7359-b96b-1fc7c151a945","Stars","false","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/dShG4VDXo38xxltHvxtzQoqv9YwfiwCu0Qnxs9cL.jpg","2026-01-14 15:24:54","2026-01-14 15:24:54","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbd1f-8673-7272-9b12-167fcd594007","Raw","true","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/xxCpS0nCGE0zAAvKVkwH9bXCtyEhWqKy2bz39zNl.jpg","2026-01-14 15:28:38","2026-01-14 15:28:38","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbd21-6ca5-7296-abe1-d540d102fff4","420","true","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/rdqOKMWiIUbh5tmxJTFFRO8ua8xZwuZA7ATwdfv7.jpg","2026-01-14 15:30:42","2026-01-14 15:30:42","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbd22-f87a-71c5-807c-50c03d0ea411","Plain Translucent","true","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/2qhjceTWuwJ4Kibd4gBG0ByWn8awrDMyAr14Wpu3.jpg","2026-01-14 15:32:24","2026-01-14 15:32:24","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbd23-c6e1-7169-8b38-38a47e0b5a52","Metallic Gradient Light","true","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/j4vtQ1iRFbpp2OWDIUyNo1H1rGbRgteeFyqL7LUs.jpg","2026-01-14 15:33:17","2026-01-14 15:33:17","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbd25-8e00-708e-afae-cfaecc945453","Metallic Gradient Dark","true","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/LIvp9cEsorm5nuSSPYPiM2WmcIBucIOHv9FE39Gt.jpg","2026-01-14 15:35:13","2026-01-14 15:35:13","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbd28-a9bd-735a-a7c1-250ff399033f","Upstairs (Mascotte)","true","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/Z4HQ5D1rAUrxFqsidNsE3ApgACusBqjavVwE7Epv.jpg","2026-01-14 15:38:37","2026-01-14 15:38:37","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bbd2a-3333-7205-a482-ca928bb3aa03","Soft","true","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/W6HVxn4EqJNt5t8lidl3ioSEPNbGaSP0KwA6Xf1Y.jpg","2026-01-14 15:40:18","2026-01-14 15:40:18","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
"019bc152-1835-7198-837c-79949b005b36","Toermalijn","true","019bb7be-fec4-7390-a7e1-63b1a0c1067f","series/fvuqKc7hCYJurtRPNPHrG1nnnCwv0ZwEjMaiUK8U.jpg","2026-01-15 11:02:21","2026-01-15 12:23:51","019bb7be-fec4-7390-a7e1-63b1a0c1067f"
